0.05,4,0,T,0.05,0.0,_,3600.000000004331,679,674,0.4039028203402233,0.3762489853972897,0.04721457223310933,0.0003265021482714814,0.00019280935071178319,0.00011863021935099053
0.1,4,0,T,0.05,0.0,_,3600.000000004331,1436,1427,0.4496976907362192,0.40029364232936004,0.04821475969099151,0.000743364209359316,0.00013967642877095256,0.00011719918572167434
0.15,4,0,T,0.05,0.0,_,3600.000000004331,2127,2117,0.7252810750218748,0.637518486343509,0.050184801118877076,0.0011273867343632108,0.0001394319377373685,0.0001422388909501183
0.2,4,0,T,0.05,0.0,_,3600.000000004331,2841,2825,0.8933398135303833,0.7811437881514358,0.05155265382886209,0.0015287154461177462,0.00015695251993879555,0.00012865579544893183
0.25,4,0,T,0.05,0.0,_,3600.000000004331,3617,3600,1.0938562910169976,0.9281433890605092,0.05320136176509795,0.0020986144000568717,0.000140410482075981,0.00013133846312349097
0.3,4,0,T,0.05,0.0,_,3600.000000004331,4343,4314,1.4693004554178604,1.275975175464383,0.055731329311129015,0.0025211877228286856,0.0001318087480102792,0.00013389203823445966
0.35,4,0,T,0.05,0.0,_,3600.000000004331,5031,5003,2.0164600345564376,1.7251847606723851,0.05852371360829002,0.0032834938219532114,0.00013257471000051148,0.00016699181200388475
0.4,4,0,T,0.05,0.0,_,3600.000000004331,5772,5744,3.069456267059447,2.5573443292566793,0.06290981468858142,0.004382422034489788,0.00012471538736683085,0.00013662885719490414
0.45,4,0,T,0.05,0.0,_,3600.000000004331,6490,4390,89.84865870573212,30.135015630736127,0.06886016239805527,0.014904274188510364,0.00014902623022796546,0.00015524393363558896
0.5,4,0,T,0.05,0.0,_,3600.000000004331,7211,4366,105.0751678486662,33.35033802829204,0.06873506741498035,0.015513430306264415,0.0001525676529508168,0.00012735019078402354
0.55,4,0,T,0.05,0.0,_,3600.000000004331,7971,3948,134.26627118571747,40.50249585580649,0.06768397207322943,0.015884819706961113,0.00013475622515228214,0.00014418910850928077
0.6,4,0,T,0.05,0.0,_,3600.000000004331,8685,4231,127.29999801297971,38.952751276048936,0.06893004531312172,0.016828348700749552,0.00016136243636940425,0.00012553445835216702
0.65,4,0,T,0.05,0.0,_,3600.000000004331,9389,3983,142.66765625573814,42.0414966532251,0.0681950027166579,0.018333322115807196,0.00016073596511665935,0.00014340244724930342
0.7,4,0,T,0.05,0.0,_,3600.000000004331,10040,4061,137.71982649234408,41.23835119186821,0.06867382351958583,0.01767399841532439,0.00016389220819722404,0.0001322434122267658
0.75,4,0,T,0.05,0.0,_,3600.000000004331,10854,3890,151.73939855435194,45.29466870297128,0.06829045919654414,0.018049345476994594,0.00018959769586911554,0.0001429035387569797
0.05,4,0,T,0.05,0.05,_,3600.000000004331,679,674,0.4039028203402233,0.3762489853972897,0.04721457223310933,0.000408360893977009,0.00011121120649514739,0.00011792430382602958
0.1,4,0,T,0.05,0.05,_,3600.000000004331,1436,1427,0.4496976907362192,0.40029364232936004,0.04821475969099151,0.0008402695574212482,0.00018362696788437187,0.0001256120906888938
0.15,4,0,T,0.05,0.05,_,3600.000000004331,2127,2117,0.7252810750218748,0.637518486343509,0.050184801118877076,0.0013301458510326582,0.0001879640739738633,0.00013297759332714647
0.2,4,0,T,0.05,0.05,_,3600.000000004331,2841,2825,0.8933398135303833,0.7811437881514358,0.05155265382886209,0.0016436222712976135,0.00016589804209273115,0.000151422542360199
0.25,4,0,T,0.05,0.05,_,3600.000000004331,3617,3600,1.0938562910169976,0.9281433890605092,0.05320136176509795,0.002029483650599249,0.00011767034607102339,0.00015260228433090908
0.3,4,0,T,0.05,0.05,_,3600.000000004331,4343,4314,1.4693004554178604,1.275975175464383,0.055731329311129015,0.00266587340744317,0.0001628032730879005,0.0001549476430087334
0.35,4,0,T,0.05,0.05,_,3600.000000004331,5031,5003,2.0164600345564376,1.7251847606723851,0.05852371360829002,0.0033781346307115625,0.0001375494172003937,0.0001422874617320735
0.4,4,0,T,0.05,0.05,_,3600.000000004331,5772,5744,3.069456267059447,2.5573443292566793,0.06290981468858142,0.004307365359187417,0.00016392958469879933,0.00014223632369862467
0.45,4,0,T,0.05,0.05,_,3600.000000004331,6490,4390,89.84865870573212,30.135015630736127,0.06886016239805527,0.014620451151887478,0.00015701166594520084,0.00014465861882228227
0.5,4,0,T,0.05,0.05,_,3600.000000004331,7211,4366,105.0751678486662,33.35033802829204,0.06873506741498035,0.01619040281090585,0.00014261629826076911,0.00014557837946141614
0.55,4,0,T,0.05,0.05,_,3600.000000004331,7971,3948,134.26627118571747,40.50249585580649,0.06768397207322943,0.016300903701549053,0.0001792352438432403,0.00013192579657321973
0.6,4,0,T,0.05,0.05,_,3600.000000004331,8685,4231,127.29999801297971,38.952751276048936,0.06893004531312172,0.017163203806049375,0.00013924532233458895,0.00014508580863071554
0.65,4,0,T,0.05,0.05,_,3600.000000004331,9389,3983,142.66765625573814,42.0414966532251,0.0681950027166579,0.018710529017273547,0.00012750298837991476,0.0001328978891519374
0.7,4,0,T,0.05,0.05,_,3600.000000004331,10040,4061,137.71982649234408,41.23835119186821,0.06867382351958583,0.01746872103884634,0.00021029511853705354,0.00013205301288909225
0.75,4,0,T,0.05,0.05,_,3600.000000004331,10854,3890,151.73939855435194,45.29466870297128,0.06829021363010143,0.017773418088413977,0.00014170244113831626,0.00014255881256345298
0.05,4,0,T,0.05,0.1,_,3600.000000004331,679,674,0.4039028203402233,0.3762489853972897,0.04721457223310933,0.0004227412067590541,0.0001568249995999905,0.00012323391193893362
0.1,4,0,T,0.05,0.1,_,3600.000000004331,1436,1427,0.4496976907362192,0.40029364232936004,0.04821475969099151,0.0006953858221655662,0.0001577404548198732,0.00014183236445862741
0.15,4,0,T,0.05,0.1,_,3600.000000004331,2127,2117,0.7253283116775197,0.637518486343509,0.05018480862425017,0.0012026506414623307,0.0002006082171613642,0.0001464598297901702
0.2,4,0,T,0.05,0.1,_,3600.000000004331,2841,2825,0.8795496382806643,0.7682414440754541,0.05149170570879969,0.001695058456551475,0.00014495102715550993,0.0001499929312380451
