0.05,4,0,F,_,3600.099999997821,675,0.11436347974778338,0.07007353093718884,0.09434795997931025,0.0008052445009065561,0.0003732753607591227,0.0002765219511449805
0.05,4,1,F,_,3600.099999997821,675,0.10577088715519738,0.06106230239923069,0.09385180754547263,0.0006376185887296434,0.00036978756731845144,0.0002590002280395423
0.05,4,2,F,_,3600.099999997821,675,0.1321412575255503,0.08727811821339806,0.09457169860344834,0.0006266489232133209,0.00035020353516703677,0.00027279892147045385
0.05,4,0,T,_,3600.099999997821,675,0.11243755382185816,0.07007353093718884,0.09236750875481678,0.0007607825786553379,0.00038513519275873155,0.00024967847786729075
0.05,4,1,T,_,3600.099999997821,675,0.10295607234038412,0.06106230239923069,0.09230150833988002,0.0006014181414680302,0.0003597869788775212,0.0002245177564794449
0.05,4,2,T,_,3600.099999997821,675,0.12947459085888474,0.08727811821339806,0.09254529038887008,0.0006006900564175128,0.00035897867317930064,0.00022235074710769777
0.05,5,0,F,_,3600.099999997821,734,0.14528766334297752,0.08581501914534992,0.0953899937124135,0.0008453429929182908,0.0003607305539708559,0.00026087819376447927
0.05,5,1,F,_,3600.099999997821,734,0.13929311293426358,0.07988221664858933,0.09515633608105524,0.0006823315005648563,0.000343300047374907,0.0002595583146922776
0.05,5,2,F,_,3600.099999997821,734,0.16490619195331907,0.10501041966672789,0.09544068598898521,0.0006675570396018312,0.0003897413915517379,0.00024525551068425015
0.05,5,0,T,_,3600.099999997821,734,0.14106423010047345,0.08581501914534992,0.09291343260084951,0.0008208111934861624,0.000342353833775942,0.00022584611907134285
0.05,5,1,T,_,3600.099999997821,734,0.1347972001277271,0.07988221664858933,0.09286844874956367,0.0006887223067030488,0.0003615998897422739,0.0002247523030325257
0.05,5,2,T,_,3600.099999997821,734,0.16000155980073347,0.10501041966672789,0.09304332123184264,0.0006599675106545913,0.0003229261255588661,0.00023227271050967437
0.05,6,0,F,_,3600.099999997821,737,0.11430301734761185,0.06655915415333583,0.09430801408684056,0.0007891239952894702,0.00035751735841905747,0.00024343615534331683
0.05,6,1,F,_,3600.099999997821,737,0.10426231178452304,0.05653707863479996,0.09383846671318738,0.0006561151864770604,0.00035998337977641336,0.0002411678857032281
0.05,6,2,F,_,3600.099999997821,737,0.12013748139102835,0.07246179665796026,0.09432605661729064,0.0006379371689906315,0.00035881706186243004,0.0002632752409879899
0.05,6,0,T,_,3600.099999997821,737,0.11240342440324327,0.06655915415333583,0.09229441794819937,0.0008048474810191465,0.00035350806004292256,0.0002405930595144481
0.05,6,1,T,_,3600.099999997821,737,0.10263408926077854,0.05653707863479996,0.09218672031418434,0.0006598517024245836,0.000353005770090464,0.0002417047766799048
0.05,6,2,T,_,3600.099999997821,737,0.11810220323634787,0.07246179665796028,0.09233686321550179,0.0006866742661387621,0.00036680666176048485,0.00026249198568903073
0.05,7,0,F,_,3600.099999997821,704,0.14619043745915627,0.08612784672821547,0.0950891345901953,0.0008354521090478921,0.0003783591565856502,0.0002697980135879662
0.05,7,1,F,_,3600.099999997821,704,0.13809384655007076,0.07820812086289798,0.09466707044840322,0.0006720880258380398,0.0004034447029254055,0.0002606587635858187
0.05,7,2,F,_,3600.099999997821,704,0.17033816473186575,0.11013482038978925,0.09526198239261269,0.0006688119014190311,0.00038370991697405824,0.00028064921242713714
0.05,7,0,T,_,3600.099999997821,704,0.14278134655006688,0.08612784672821547,0.09278984502880498,0.0008511818802800149,0.0003765391494125086,0.00024127561643899205
0.05,7,1,T,_,3600.099999997821,704,0.13482680109552694,0.07820812086289798,0.09271357185161479,0.0006808978893904102,0.00036209745825264376,0.0002469422139798554
0.05,7,2,T,_,3600.099999997821,704,0.16707111927732196,0.11013482038978925,0.09300516983940062,0.0006510853207726993,0.00037177617344188557,0.0002385788505131793
0.05,8,0,F,_,3600.099999997821,754,0.12820449551210808,0.07965832622595129,0.09539357456581224,0.0008822194330526113,0.00036664588605711925,0.0002537466890164845
0.05,8,1,F,_,3600.099999997821,754,0.11653340797895981,0.06846980693386016,0.09485176551825458,0.0006944714749750569,0.00039865665108241053,0.00025187732177148637
0.05,8,2,F,_,3600.099999997821,754,0.15380131248821563,0.10511244543210432,0.09534028145652218,0.0007545489961810816,0.0003787116928806078,0.000276006817775767
0.05,8,0,T,_,3600.099999997821,754,0.12541934962351595,0.07965832622595129,0.09265016422891617,0.0008812054006921638,0.0003392324737387573,0.0002423657239733014
0.05,8,1,T,_,3600.099999997821,754,0.11401351407975745,0.06846980693386016,0.09253195400591334,0.0006695333565560089,0.00034832418988528936,0.0002351728050502072
0.05,8,2,T,_,3600.099999997821,754,0.15075091461023402,0.10511244543210432,0.09273742939040369,0.0006696291889426251,0.00037250336126733175,0.00023614872587549433
0.05,9,0,F,_,3600.099999997821,738,0.1480421387297459,0.0866721517464464,0.09546736350800794,0.0008281379367694738,0.0003484825830201845,0.00026831084209696866
0.05,9,1,F,_,3600.099999997821,738,0.13516951000346844,0.07431487901142074,0.09507380024016843,0.00067714337796328,0.00035411667179416963,0.00024881707412970343
0.05,9,2,F,_,3600.099999997821,738,0.15942425255087891,0.09761913055393738,0.0955171047325065,0.0006886193277862538,0.00039159252836897565,0.00025321723299796676
0.05,9,0,T,_,3600.099999997821,738,0.14600961840454393,0.0866721517464464,0.09305838247184083,0.0008367398621244696,0.0003690764710709855,0.00024687730591624747
0.05,9,1,T,_,3600.099999997821,738,0.13273048561322606,0.07431487901142074,0.09287755724391637,0.0006812508246579209,0.00031830330152769347,0.00024139751482416178
0.05,9,2,T,_,3600.099999997821,738,0.15657872409559592,0.09761913055393738,0.09307033913962039,0.0007009288385569641,0.00036857095924583644,0.0002489626577029803
0.05,10,0,F,_,3600.099999997821,716,0.16696265277140176,0.099204895887732,0.0955309896934261,0.0007939666735648076,0.00038955805198871046,0.00025544487037126986
0.05,10,1,F,_,3600.099999997821,716,0.15676712204515186,0.08877762178561298,0.09521618970425955,0.0006735885388672933,0.0003844958850505123,0.000257221547108429
0.05,10,2,F,_,3600.099999997821,716,0.175202876235084,0.10700456662493918,0.0955825795376691,0.0006530158310515134,0.0004060719374655351,0.0002656719272953653
0.05,10,0,T,_,3600.099999997821,716,0.16402969187754907,0.099204895887732,0.09317655868233733,0.0008433092454143619,0.00038100151093845073,0.0002525835753780838
0.05,10,1,T,_,3600.099999997821,716,0.15341516673789157,0.08877762178561298,0.09302401103690897,0.0006620949379758053,0.0003646676828864553,0.00025733552166246136
0.05,10,2,T,_,3600.099999997821,716,0.17185092092782375,0.10700456662493918,0.09327014933010713,0.0006726433026226646,0.00039439937501358223,0.0002645247906912837
0.1,4,0,F,_,3600.099999997821,1429,0.22754093270064663,0.14748638273565298,0.09799138203079871,0.0015225904691344178,0.0003684682766375103,0.000276758923596437
0.1,4,1,F,_,3600.099999997821,1429,0.21137578224579015,0.1312734667354292,0.09730253212981498,0.001147067258400192,0.0003445204918098981,0.00027946839379592724
0.1,4,2,F,_,3600.099999997821,1429,0.26218054081819264,0.1815512293707398,0.09821354182818601,0.0014361069494311497,0.0003500841454211052,0.0002596311571611018
0.1,4,0,T,_,3600.099999997821,1429,0.22201259120309896,0.14748638273565298,0.09400093413484864,0.0014857058492366395,0.00037979930224192837,0.00024926086637334666
0.1,4,1,T,_,3600.099999997821,1429,0.20556752472305062,0.1312734667354292,0.09378862430323494,0.0011435059615962123,0.0003646881135393318,0.00026892090792112545
0.1,4,2,T,_,3600.099999997821,1429,0.2560223882639628,0.1815512293707398,0.09426310499322084,0.0014205066767699799,0.00036414453246135236,0.0002662559199819461
0.1,5,0,F,_,3600.099999997821,1438,0.2642213270661727,0.1657917412351926,0.09846709704727812,0.0015292714416184293,0.000371196816639347,0.00026660619923290515
0.1,5,1,F,_,3600.099999997821,1438,0.2629695885404459,0.16409293136921413,0.0980878244697189,0.0011576842469573237,0.00034718091975259515,0.0002601909782470564
0.1,5,2,F,_,3600.099999997821,1438,0.31881103499381214,0.2183842363237413,0.09901870450553542,0.001410048892240569,0.0003531566970256152,0.00027246658707796335
0.1,5,0,T,_,3600.099999997821,1438,0.2583798806127689,0.1657917412351926,0.09457739444424555,0.001512798861761565,0.000348046668985272,0.00026107512898275903
0.1,5,1,T,_,3600.099999997821,1438,0.2565718138533846,0.16409293136921413,0.09457188287414194,0.001131874768473087,0.00035227168330830103,0.00025444127787030337
0.1,5,2,T,_,3600.099999997821,1438,0.31088335766419284,0.2183842363237413,0.09509807009974922,0.0014106798533628719,0.00035403265478861265,0.00023569874156908802
0.1,6,0,F,_,3600.099999997821,1407,0.2246162491805346,0.13852004139806318,0.09745692833723453,0.001474803257780671,0.00037507078726693786,0.00027836503344823527
0.1,6,1,F,_,3600.099999997821,1407,0.2237633707157173,0.13726762627754066,0.09710394158893089,0.001121841384512976,0.00036212467524731083,0.00027750631644968206
0.1,6,2,F,_,3600.099999997821,1407,0.25382733660056345,0.1671176394085004,0.09771551604246607,0.0013696068501636068,0.00035962001824765957,0.0002701530018861328
0.1,6,0,T,_,3600.099999997821,1407,0.21928575877541998,0.13852315376961366,0.0939475352015162,0.0014402211982448767,0.00037351829028079103,0.00023805816943207376
0.1,6,1,T,_,3600.099999997821,1407,0.21793536787279238,0.13727073864909115,0.09385878205196646,0.0010658610637715768,0.0003508007181473155,0.00023673863821468608
0.1,6,2,T,_,3600.099999997821,1407,0.24785718734683496,0.1671207517800509,0.09425597415830524,0.001325880159493085,0.00033654725795576247,0.0002376042347609191
0.1,7,0,F,_,3600.099999997821,1412,0.24216047473500515,0.1662919557713428,0.09806241618914892,0.001466448102973781,0.00036056527322556037,0.00025416229997276673
0.1,7,1,F,_,3600.099999997821,1412,0.22750041807778848,0.15143802156321284,0.0974789200727177,0.0011081298622855988,0.00034050725642828826,0.0002723264811127281
0.1,7,2,F,_,3600.099999997821,1412,0.2807582084460378,0.20393544176407463,0.0983457658870902,0.001381752421254068,0.00037707618136048485,0.00027009925448826915
0.1,7,0,T,_,3600.099999997821,1412,0.2364239308256589,0.1662919557713428,0.09419252019327135,0.0014857526030425088,0.00033610359445488265,0.0002568452930002772
0.1,7,1,T,_,3600.099999997821,1412,0.2214097665197175,0.15143802156321284,0.09403812214647651,0.0010828995971569476,0.00037142444702321096,0.00023629946340814428
0.1,7,2,T,_,3600.099999997821,1412,0.27395934159051716,0.20393544176407463,0.09471886205336924,0.0013548278257536001,0.0003682128779453132,0.00023703545121413083
0.1,8,0,F,_,3600.099999997821,1506,0.25283160737047794,0.1593878028762837,0.09834010879732612,0.0015114960406996706,0.00036859590963197574,0.0002704134394838144
